Brand,Store Name,Address
McDonald's,McDonald's Giant Ulu Kelang,,"Sebahagian Lot 33369, Mukim Ampangan Seremban, 70450, Seremban, Negeri Sembilan, Malaysia",
McDonald's,McDonald's Kota Seriemas DT,,"No. 5, Persiaran Kayangan Seksyen 7 (Fasa 3C), 40000, Shah Alam, Selangor, Malaysia",
McDonald's,McDonald's KKIA Airside,,"Lot 180 & 181, Ground & 1st Floor, Bangunan Haji Abdul Rasit, Jalan Satok, 93400, Kuching, Sarawak, Malaysia",
McDonald's,McDonald's Mergong DT,,"No 8-A, Jalan Alor Mengkudu, 05400, Alor Setar, Kedah, Malaysia",
McDonald's,McDonald's Komtar JBCC,,"Lot 52613, Taman Samudera, 53000, Batu Caves, Selangor, Malaysia",
McDonald's,McDonald's Bandar Rimbayu DT,,"Sebahagian Lot 13108, Mukim Lumut, Daerah Manjung, 32010, Sri Manjung, Perak, Malaysia",
McDonald's,McDonald's RTC Gopeng DT,,"Lot No. 9154 GM4340, Jalan Tengku Ampuan Intan Zaharah, Mukim Kuala Nerus, 21300, Kuala Terengganu, Terengganu, Malaysia",
McDonald's,McDonald's KLIA Anjung,,"PT 128899, Batu 3 1/2, Jalan Kebun, Taman Maznah, 41000, Bandar Klang, Daerah Klang, Selangor, Malaysia",
McDonald's,McDonald's KLIA 2 Satellite,,"Lot PTD 110501, Jalan Nipah 2, Taman Daya, 81100, Mukim Tebrau, Johor Bahru, Johor, Malaysia",
McDonald's,McDonald's Bandar Sri Sendayan DT,,"No. 20-1, 20-2 & 20-3, Jalan 18/33A, Taman Sri Serdang, 43300, Seri Kembangan, Selangor, Malaysia",
McDonald's,McDonald's Shell Taman Desa DT,,"Lot 282, Mukim Mahang West, Daerah Ketereh, Jajahan Kota Bahru, 16450, Kelantan, Malaysia",
McDonald's,McDonald's Bandar Baru Uda DT,,"Lot 16843 (Lots 4581, 9210 and 9212), Block 11, MTLD Jalan Canna, 93150, Kuching, Sarawak, Malaysia",
McDonald's,McDonald's Terminal Larkin,,"No. G-6, No. 1-6 & No. 2-6, Jalan Puteri 7/13A, Bandar Puteri, 47100, Puchong, Selangor, Malaysia",
McDonald's,McDonald's Caltex Sungai Dua SB DT,,"Lot 24158 (PT2) & Lot 24159 (PT3), Pekan Bukit Kepayang, Mukim Rasah, 70200, Seremban, Negeri Sembilan, Malaysia",
McDonald's,McDonald's Senai Airport DT,,"Lot 15495, Mukim Pedah, Daerah Jerantut, 27000, Jerantut, Pahang, Malaysia",
McDonald's,McDonald's PSS Tuaran Town DT,,"Lot 3421 (Parent Lot 2433), Block 217 KNLD, Batu Kawa New Township, 93250, Kuching, Sarawak, Malaysia",
McDonald's,McDonald's Nusa Sentral DT,,"Lot PT188, Pekan Klebang Sek. IV, Daerah Melaka Tengah, Bandaraya Melaka, 75200, Melaka, Malaysia",
